total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,final_nav,daily_win_rate,best_day,worst_day,variant,ref_mode,start_frac,full_frac,gamma,min_ref,avg_gross,max_gross,days_gross_over_100,days_gross_over_120,days_any_name_at_13
23.079974912970954,1.04254678489389,0.37813657882632273,2.0361208272940434,3.144718588993267,-0.37565709887578136,2.7752617693473414,24.079974912970954,0.536118363794604,0.1261253720299802,-0.14797226347624023,dynamic,full_sample,0.1,0.25,3.0,,0.9771735341065577,1.2985626053365218,554,5,1119
22.801410541944644,1.037218329373693,0.3767795829619841,2.0353194672092485,3.1420560955727987,-0.37536049826802154,2.7632591446345534,23.801410541944644,0.5369886858137511,0.1253283407599265,-0.14797226347624023,dynamic,full_sample,0.1,0.25,4.0,,0.9742788360247343,1.298092715840372,531,5,1119
22.474698571381396,1.0309069124137293,0.3752333330796229,2.0340758421606315,3.138057665698574,-0.37488439304152077,2.749932863434915,23.474698571381396,0.5369886858137511,0.1253181797337398,-0.14797226347624023,dynamic,full_sample,0.1,0.25,6.0,,0.970953269365751,1.2971665327414161,509,5,1119
24.46632940649074,1.0683760883211275,0.38349068075739784,2.045048644068981,3.163507551518985,-0.37710381384247893,2.833108680166788,25.46632940649074,0.5378590078328982,0.13158071234451243,-0.14749677562422514,dynamic,full_sample,0.1,0.35,0.5,,0.987917512658139,1.2471355097213004,635,5,1046
23.704886285216475,1.0543285764750467,0.3790377605497546,2.0470308462632545,3.1656540999855056,-0.3714994816795548,2.8380351210946815,24.704886285216475,0.5378590078328982,0.12959375533548412,-0.14726769199561945,dynamic,full_sample,0.1,0.35,0.75,,0.9790284698277338,1.225771010294887,563,5,1046
23.196313622680474,1.0447579993355918,0.3757661406137581,2.0494287875241177,3.168703922441579,-0.3698935036164044,2.8244832340149753,24.196313622680474,0.536118363794604,0.128145114309909,-0.14704419456967174,dynamic,full_sample,0.1,0.35,1.0,,0.9723129907825502,1.2071705782008282,520,3,1046
22.560168401173215,1.032564564025336,0.37127736642132075,2.053955896616263,3.1746571303392264,-0.3671404021635113,2.8124514707195543,23.560168401173215,0.5378590078328982,0.12630574129090838,-0.1466134167694133,dynamic,full_sample,0.1,0.35,1.5,,0.9628427254388119,1.1916055661442204,478,0,1046
22.185888835186155,1.0252707106539884,0.3683390429533154,2.0578581867297285,3.1803168758891425,-0.36480239482718657,2.8104824014098853,23.185888835186155,0.5395996518711923,0.1253181797337398,-0.14620339184387016,dynamic,full_sample,0.1,0.35,2.0,,0.9564887250290761,1.1792413586253017,447,0,1046
21.791655615943966,1.017488587362244,0.3647189844663983,2.064335351716935,3.190468889163298,-0.3609983125299756,2.8185411179110607,22.791655615943966,0.5395996518711923,0.1253181797337398,-0.14544164967288273,dynamic,full_sample,0.1,0.35,3.0,,0.948508203787531,1.17,412,0,1046
21.61054006848594,1.0138783474309294,0.3625694495593997,2.0695923139626324,3.1995039091088264,-0.35804304436203505,2.8317219490675174,22.61054006848594,0.5369886858137511,0.1253181797337398,-0.1447515340045404,dynamic,full_sample,0.1,0.35,4.0,,0.9437012413521115,1.17,400,0,1046
