date,variant,US.SNDK,HK.01888,HK.02513,US.WDC,US.MU,HK.00148,US.STX,US.BE,US.NBIS,US.TTMI
2023-04-18,research_full_sample_best,0.0,0.08000068036028236,0.0,0.13,0.08011956481494224,0.08007513294322091,0.08995411090844502,0.08000029030505822,0.13,0.10390032646224111
2023-04-19,research_full_sample_best,0.0,0.08001085558271198,0.0,0.13,0.0802118971264177,0.0802001420193085,0.08987124003594182,0.0800020611877566,0.13,0.1066290613501171
2023-04-20,research_full_sample_best,0.0,0.08002527521015536,0.0,0.13,0.08060441582714137,0.08030944808555956,0.097325983197136,0.08000110742591177,0.13,0.10221395021946661
2023-04-21,research_full_sample_best,0.0,0.08000884216092083,0.0,0.13,0.08031815956269713,0.08014118790886839,0.13,0.0800043175073787,0.13,0.11520271622738307
2023-04-24,research_full_sample_best,0.0,0.08002314056632419,0.0,0.13,0.0804166831313076,0.08008569918722641,0.13,0.08001355992841834,0.13,0.13
2023-04-25,research_full_sample_best,0.0,0.08005724918215014,0.0,0.13,0.08134602583434461,0.0801785654738348,0.13,0.08001216246653552,0.13,0.13
2023-04-26,research_full_sample_best,0.0,0.08033733865121004,0.0,0.13,0.08311546765825119,0.08089054080169186,0.13,0.08015261549234737,0.13,0.13
2023-04-27,research_full_sample_best,0.0,0.08033733865121004,0.0,0.13,0.08045469217160932,0.08081490366636035,0.13,0.08052334589608173,0.13,0.13
2023-04-28,research_full_sample_best,0.0,0.08033733865121004,0.0,0.13,0.0802176490091522,0.0803804486400663,0.13,0.08032799604752468,0.13,0.13
2023-05-01,research_full_sample_best,0.0,0.0801634635820518,0.0,0.13,0.0800142400803593,0.08014118790886839,0.13,0.0803493413148037,0.13,0.13
2023-05-02,research_full_sample_best,0.0,0.0801634635820518,0.0,0.13,0.08014374186360194,0.08014118790886839,0.13,0.08045570741830135,0.13,0.13
2023-05-03,research_full_sample_best,0.0,0.08012574466295931,0.0,0.13,0.0802176490091522,0.08011057109461744,0.13,0.08127250224698525,0.13,0.13
2023-05-04,research_full_sample_best,0.0,0.08030074155788335,0.0,0.13,0.08049554757615313,0.08074469752017784,0.13,0.08047424223400584,0.13,0.13
2023-05-05,research_full_sample_best,0.0,0.08025208541361747,0.0,0.13,0.08067084527516968,0.0802001420193085,0.13,0.08093209198112755,0.13,0.13
2023-05-08,research_full_sample_best,0.0,0.08019756737478174,0.0,0.13,0.08038446391520557,0.0801785654738348,0.13,0.08016008911904207,0.13,0.13
2023-05-09,research_full_sample_best,0.0,0.08014357469776826,0.0,0.13,0.08051114239453169,0.08003190301257922,0.13,0.08018011808048087,0.13,0.13
2023-05-10,research_full_sample_best,0.0,0.0803569841985059,0.0,0.13,0.08048790012954705,0.08034342186713342,0.13,0.0803795915218835,0.13,0.13
2023-05-11,research_full_sample_best,0.0,0.08030074155788335,0.0,0.13,0.08097332497488348,0.08022384878495256,0.13,0.08406313311659028,0.13,0.13
2023-05-12,research_full_sample_best,0.0,0.08037757404434713,0.0,0.13,0.08028028332091125,0.08061932602181082,0.13,0.1187135005388798,0.13,0.13
2023-05-15,research_full_sample_best,0.0,0.08074898587555258,0.0,0.13,0.0804917114635376,0.08074469752017784,0.13,0.13,0.13,0.13
2023-05-16,research_full_sample_best,0.0,0.08037757404434713,0.0,0.13,0.08000948479648148,0.08034342186713342,0.1131598315154081,0.12255628600892658,0.13,0.10478270436137792
2023-05-17,research_full_sample_best,0.0,0.08052302989839996,0.0,0.13,0.08003248417977106,0.08051205988200447,0.11621802886882987,0.12295744215415982,0.13,0.10569206397453851
2023-05-18,research_full_sample_best,0.0,0.08110146350546887,0.0,0.13,0.08000613361587161,0.08160180915965502,0.11226336213181146,0.10212515398007009,0.13,0.08854257832419689
2023-05-19,research_full_sample_best,0.0,0.08064384087658165,0.0,0.10776660194411765,0.0800000034146918,0.08067960580862943,0.09806463728320367,0.1055733237994439,0.13,0.08353661385643382
2023-05-22,research_full_sample_best,0.0,0.08052302989839996,0.0,0.1153933762600482,0.08000000002378503,0.08074469752017784,0.10168192527620114,0.09886964647461528,0.13,0.0859858791123051
2023-05-23,research_full_sample_best,0.0,0.08052302989839996,0.0,0.11440295374037725,0.08000045179002521,0.08074469752017784,0.09674051158855235,0.0870897124337229,0.13,0.08141424130109576
2023-05-24,research_full_sample_best,0.0,0.08100252335635634,0.0,0.12718163962498902,0.08000076375640167,0.08115342339266303,0.10082147936201366,0.08665266456453206,0.13,0.08092710210278099
2023-05-25,research_full_sample_best,0.0,0.08241867265439982,0.0,0.13,0.08000020317623949,0.08136230833098901,0.1103199231521021,0.10189448543321504,0.13,0.08273960033090692
2023-05-26,research_full_sample_best,0.0,0.08241867265439982,0.0,0.12592241684797212,0.08,0.08173411977753242,0.12549364945412655,0.10830118086587842,0.13,0.08017199990510439
2023-05-29,research_full_sample_best,0.0,0.08241867265439982,0.0,0.0952215536970805,0.08,0.08173411977753242,0.10144437283673126,0.09787760584094363,0.13,0.08000105116364183
2023-05-30,research_full_sample_best,0.0,0.0834588657546419,0.0,0.0952215536970805,0.08,0.08446722034964566,0.10144437283673126,0.09787760584094363,0.13,0.08000105116364183
2023-05-31,research_full_sample_best,0.0,0.08373451918720803,0.0,0.092990264384797,0.08,0.08619881808340603,0.11384572253598836,0.09866765392851833,0.13,0.08004995882755786
2023-06-01,research_full_sample_best,0.0,0.08965005012768637,0.0,0.10793073902988226,0.0800000000159517,0.09347435470509877,0.1256413653426648,0.10379723675903191,0.13,0.08006727447307657
2023-06-02,research_full_sample_best,0.0,0.09284213297292024,0.0,0.10420722191489473,0.08,0.09970085239973563,0.11053091901425724,0.09846746648549336,0.13,0.08071816978914526
2023-06-05,research_full_sample_best,0.0,0.08320038057107863,0.0,0.09066431900039981,0.08,0.08953406446910422,0.10208271816979167,0.09099966925306076,0.13,0.08004508874312369
2023-06-06,research_full_sample_best,0.0,0.08502735247153877,0.0,0.1037723731114914,0.08000000098122492,0.08748318582994553,0.11549223359758895,0.09449459590706634,0.13,0.08319736496370311
2023-06-07,research_full_sample_best,0.0,0.08434096721989409,0.0,0.09765093249135792,0.08000000403356479,0.08619881808340603,0.13,0.0845360165345708,0.13,0.08004062087759589
2023-06-08,research_full_sample_best,0.0,0.0858018909481218,0.0,0.09239344208370107,0.08000003567398406,0.08510365621723845,0.13,0.08171075643888037,0.13,0.08
2023-06-09,research_full_sample_best,0.0,0.08601032070712755,0.0,0.09173951423557067,0.08000309690185427,0.08748318582994553,0.12899372386640123,0.08400702628240395,0.13,0.08000152962089359
2023-06-12,research_full_sample_best,0.0,0.08502735247153877,0.0,0.09454010481054878,0.08000252938184414,0.08619881808340603,0.11513390668380384,0.08441370429201875,0.13,0.0800112214029554
2023-06-13,research_full_sample_best,0.0,0.08373451918720803,0.0,0.09015831029715199,0.0800000064771036,0.0879576566200663,0.09399906343311538,0.0802264780610479,0.13,0.08000028916133418
2023-06-14,research_full_sample_best,0.0,0.08332753206318741,0.0,0.08838976607258162,0.08000000046982,0.08703252810964368,0.08825910906411988,0.08002588428871689,0.13,0.08000748705289468
2023-06-15,research_full_sample_best,0.0,0.0858018909481218,0.0,0.0891410881831976,0.08,0.09970085239973563,0.0863409658204255,0.0802264780610479,0.13,0.08008139167980519
2023-06-16,research_full_sample_best,0.0,0.08232128949644496,0.0,0.08578828933642743,0.08,0.08748318582994553,0.08426952755243122,0.08006709613930266,0.13,0.08008139167980519
2023-06-19,research_full_sample_best,0.0,0.08204852152837373,0.0,0.08907641093547436,0.08000000201116855,0.08363739159948215,0.08974801222644424,0.08010800169908493,0.13,0.08009789573718934
2023-06-20,research_full_sample_best,0.0,0.08188195524753647,0.0,0.08907641093547436,0.08000000201116855,0.08446722034964566,0.08974801222644424,0.08010800169908493,0.13,0.08009789573718934
2023-06-21,research_full_sample_best,0.0,0.08151421351318126,0.0,0.10209748607667717,0.08000006373123772,0.08417471277811246,0.09479762020791124,0.0802164879927211,0.13,0.08004062087759589
2023-06-22,research_full_sample_best,0.0,0.08467366832107846,0.0,0.11343573576775795,0.08000121183370944,0.08953406446910422,0.10178029440922948,0.08047424223400584,0.13,0.08004508874312369
2023-06-23,research_full_sample_best,0.0,0.08467366832107846,0.0,0.11479631352944243,0.08000042971762968,0.08953406446910422,0.10467325188022718,0.08079274581451971,0.13,0.08000748705289468
2023-06-26,research_full_sample_best,0.0,0.0858018909481218,0.0,0.12567396432590183,0.08000332793215072,0.09011406180671873,0.11403177461380169,0.08288349729667437,0.13,0.08081708509717989
2023-06-27,research_full_sample_best,0.0,0.08714848600311668,0.0,0.13,0.08000243616437795,0.09424706200675012,0.11142584348720735,0.0825991108713192,0.13,0.08198636546298539
2023-06-28,research_full_sample_best,0.0,0.08418216888698458,0.0,0.1176561795973731,0.08000009214409413,0.08845693665593185,0.09776877972367692,0.08120950258913631,0.13,0.08044669770598459
2023-06-29,research_full_sample_best,0.0,0.08387906400588609,0.0,0.12592241684797212,0.08000003433698281,0.08845693665593185,0.10137976065869461,0.08086783541877408,0.13,0.08076629829488784
2023-06-30,research_full_sample_best,0.0,0.08467366832107846,0.0,0.13,0.08001485017320532,0.09011406180671873,0.09895893788729322,0.08076426696174427,0.13,0.08001639368734258
2023-07-03,research_full_sample_best,0.0,0.08213630251988871,0.0,0.12396596343011862,0.08006634182981823,0.0838983432912663,0.09946793836284588,0.08063432838158828,0.13,0.08000650123568118
2023-07-04,research_full_sample_best,0.0,0.0802675146681146,0.0,0.11175182806122674,0.08002628886515675,0.08160180915965502,0.09729715897514717,0.08067121003365875,0.13,0.08000983502007042
2023-07-05,research_full_sample_best,0.0,0.08018559726661152,0.0,0.11175182806122674,0.08002628886515675,0.08147802029885547,0.09729715897514717,0.08067121003365875,0.13,0.08000983502007042
2023-07-06,research_full_sample_best,0.0,0.08009557582042781,0.0,0.13,0.08018841375254339,0.08081490366636035,0.10858099430257644,0.08076426696174427,0.13,0.08003278508431035
2023-07-07,research_full_sample_best,0.0,0.08049598264583742,0.0,0.13,0.08038446391520557,0.08363739159948215,0.10858099430257644,0.08244738114942991,0.13,0.08017924098777703
2023-07-10,research_full_sample_best,0.0,0.08071245719720806,0.0,0.13,0.08055440595424715,0.08339116179848782,0.11450284967780336,0.08032112726700409,0.13,0.08022823472514778
2023-07-11,research_full_sample_best,0.0,0.08049598264583742,0.0,0.12542663297734108,0.08011294771037886,0.08218690567578113,0.11310569132984077,0.0800617432277779,0.13,0.08009789573718934
2023-07-12,research_full_sample_best,0.0,0.0801634635820518,0.0,0.11459916779056267,0.08003289651471689,0.08115342339266303,0.10623561840330598,0.08002506045434485,0.13,0.08028791395517217
2023-07-13,research_full_sample_best,0.0,0.08015325044447298,0.0,0.11343573576775795,0.08002595644249078,0.08160180915965502,0.10137976065869461,0.08003230743089843,0.13,0.08000650123568118
2023-07-14,research_full_sample_best,0.0,0.08028372299699327,0.0,0.09904146572742765,0.08000932322184132,0.08125424604157443,0.09839085090160946,0.0800101004637884,0.13,0.08000057075320109
2023-07-17,research_full_sample_best,0.0,0.08047011114873512,0.0,0.09572442470413657,0.08001773784698636,0.08363739159948215,0.10178029440922948,0.08003230743089843,0.13,0.08000859441314145
2023-07-18,research_full_sample_best,0.0,0.08047011114873512,0.0,0.10182814466214722,0.08000331242323974,0.08363739159948215,0.1072898281099064,0.08000110742591177,0.13,0.08000105116364183
2023-07-19,research_full_sample_best,0.0,0.08078706212530522,0.0,0.1126783748229847,0.08000485331356606,0.09011406180671873,0.10327438786711468,0.0800033067560537,0.13,0.0800000020982454
2023-07-20,research_full_sample_best,0.0,0.08061165551867161,0.0,0.10479731403698221,0.08000469230385093,0.08898205304680049,0.11978611867120822,0.08001795506005918,0.13,0.08000000062944129
2023-07-21,research_full_sample_best,0.0,0.08110146350546887,0.0,0.1162027192356095,0.08000728720139469,0.09072316879766122,0.12786437532106534,0.08005837624966931,0.13,0.08000217725067556
2023-07-24,research_full_sample_best,0.0,0.08144838844815057,0.0,0.1157961416331916,0.08000128129855565,0.09347435470509877,0.1232391524058213,0.08003436894793788,0.13,0.08001448597035596
2023-07-25,research_full_sample_best,0.0,0.08196376712583017,0.0,0.10494669500955964,0.08000181247535815,0.09505634835188523,0.1281763975471195,0.08001618561670261,0.13,0.08000036588133556
2023-07-26,research_full_sample_best,0.0,0.08078706212530522,0.0,0.1094447051668018,0.08000120265788428,0.09072316879766122,0.13,0.08004917910748546,0.13,0.08000000031048463
2023-07-27,research_full_sample_best,0.0,0.0813849654535938,0.0,0.10555174047668073,0.08000000482497248,0.09505634835188523,0.13,0.0800117242264056,0.13,0.08000057075320109
2023-07-28,research_full_sample_best,0.0,0.08047011114873512,0.0,0.08358878499047961,0.08,0.08446722034964566,0.0974979881405064,0.08007896718924992,0.13,0.0800008634311173
2023-07-31,research_full_sample_best,0.0,0.08025208541361747,0.0,0.08266526192213858,0.08,0.08315898181266353,0.09038432300630733,0.08006348645494672,0.13,0.08000045886269641
2023-08-01,research_full_sample_best,0.0,0.08008292208227905,0.0,0.08164819865796578,0.08,0.08273419883210405,0.09016848523993201,0.080013079980553,0.13,0.08
2023-08-02,research_full_sample_best,0.0,0.08018559726661152,0.0,0.08122093925752344,0.08,0.08202617687320311,0.08448134057216143,0.08002506045434485,0.13,0.08
2023-08-03,research_full_sample_best,0.0,0.08019756737355335,0.0,0.08187841332138511,0.080000000003442,0.08315898181266353,0.08519465797136305,0.0802703676542384,0.13,0.08
2023-08-04,research_full_sample_best,0.0,0.08019756737355335,0.0,0.08081829873980453,0.08,0.08218690567578113,0.08087741478550714,0.08041199378618213,0.13,0.08
2023-08-07,research_full_sample_best,0.0,0.08019756737355335,0.0,0.08066658759111006,0.08,0.08173411977753242,0.08210702322909669,0.08145400825415118,0.13,0.08
2023-08-08,research_full_sample_best,0.0,0.08006657736897119,0.0,0.08063082223492249,0.08,0.08105944705613598,0.08075716696536003,0.08188217564639541,0.13,0.08
2023-08-09,research_full_sample_best,0.0,0.08022344401646982,0.0,0.0809090508866892,0.08000000093263707,0.08254036590908534,0.08181434654574439,0.08176638610444165,0.13,0.08
2023-08-10,research_full_sample_best,0.0,0.08010979932353757,0.0,0.0816173199441421,0.08000008200642726,0.08417471277811246,0.08202761500351208,0.08237433034929956,0.13,0.08
2023-08-11,research_full_sample_best,0.0,0.08074898587555258,0.0,0.08239840782573407,0.08000196102055245,0.08703252810964368,0.08172466897091556,0.08554660131130667,0.13,0.08
2023-08-14,research_full_sample_best,0.0,0.08110146350546887,0.0,0.08303319853450039,0.08001181271964741,0.09273689164341137,0.08203880387418415,0.08492002967629309,0.13,0.08
2023-08-15,research_full_sample_best,0.0,0.08172683159744469,0.0,0.08158692483253396,0.08000000000032104,0.09771759729393777,0.08117305767339215,0.0827585998568631,0.13,0.08
2023-08-16,research_full_sample_best,0.0,0.08320038057107863,0.0,0.08592254799488094,0.08000242274535538,0.10141762471368429,0.0841060321144943,0.08682470703060524,0.13,0.08000000000086344
2023-08-17,research_full_sample_best,0.0,0.09063062941181006,0.0,0.0894036515101594,0.08001462720714257,0.13,0.08755091570608631,0.08875885875104102,0.13,0.08000000031048463
2023-08-18,research_full_sample_best,0.0,0.09029495288047219,0.0,0.09030079749114796,0.0800345386796515,0.13,0.08539334664999067,0.090617110222531,0.13,0.08
2023-08-21,research_full_sample_best,0.0,0.09637576695470806,0.0,0.09492631712960314,0.08003330082350286,0.13,0.08703215805530434,0.09012433438148082,0.13,0.08
2023-08-22,research_full_sample_best,0.0,0.12068257452219787,0.0,0.08953727138659653,0.08002082553335388,0.13,0.0841060321144943,0.09099966925306076,0.13,0.08
2023-08-23,research_full_sample_best,0.0,0.11965269009021635,0.0,0.0894036515101594,0.0800413185146281,0.13,0.08338197096703277,0.09323954423474569,0.13,0.08
2023-08-24,research_full_sample_best,0.0,0.13,0.0,0.08592254799488094,0.08000313821853407,0.13,0.08294580016533712,0.08803582998800077,0.13,0.08
2023-08-25,research_full_sample_best,0.0,0.12173465378744747,0.0,0.09370148545566404,0.08002943823276192,0.13,0.0854694688753879,0.09193718236378003,0.13,0.08
2023-08-28,research_full_sample_best,0.0,0.13,0.0,0.09753898191090801,0.08002835514333781,0.13,0.08681473379574894,0.09049208187834197,0.13,0.08
2023-08-29,research_full_sample_best,0.0,0.12280930890096829,0.0,0.08447116200954127,0.08000251571343495,0.13,0.08309357287702596,0.0863194064250228,0.13,0.08
2023-08-30,research_full_sample_best,0.0,0.10450388769267055,0.0,0.08399349121985873,0.08000008760581567,0.13,0.0825984588774713,0.08284135190781468,0.13,0.08
2023-08-31,research_full_sample_best,0.0,0.12390692576246842,0.0,0.08171143149447911,0.08000000001236231,0.13,0.08094031393096729,0.0843535866416921,0.13,0.08
2023-09-01,research_full_sample_best,0.0,0.11482319163250065,0.0,0.08009009627279141,0.08,0.13,0.080138533148629,0.08540191544672274,0.13,0.08
2023-09-04,research_full_sample_best,0.0,0.11482319163250065,0.0,0.08001665946835793,0.08,0.13,0.08000540477306943,0.08429415291536971,0.13,0.08
2023-09-05,research_full_sample_best,0.0,0.11391874323488105,0.0,0.08001665946835793,0.08,0.13,0.08000540477306943,0.08429415291536971,0.13,0.08
2023-09-06,research_full_sample_best,0.0,0.13,0.0,0.08002330324264598,0.08,0.13,0.08012702423247249,0.08466114041571006,0.13,0.08000859441314145
2023-09-07,research_full_sample_best,0.0,0.13,0.0,0.08004406005965103,0.08,0.13,0.08009366681673422,0.08466114041571006,0.13,0.08006102097996967
2023-09-08,research_full_sample_best,0.0,0.13,0.0,0.0806813590340696,0.08,0.13,0.09042794538192812,0.08498659054047387,0.13,0.08024685647257777
2023-09-11,research_full_sample_best,0.0,0.13,0.0,0.08065208398107175,0.08,0.13,0.08437433275823562,0.08774156970084974,0.13,0.08930710993506472
2023-09-12,research_full_sample_best,0.0,0.13,0.0,0.08118503183332766,0.08,0.13,0.0871589745350969,0.08466114041571006,0.13,0.09642443190346038
2023-09-13,research_full_sample_best,0.0,0.13,0.0,0.08209650217776226,0.08,0.13,0.09399732578158222,0.0830130719421447,0.13,0.08716972963133637
2023-09-14,research_full_sample_best,0.0,0.13,0.0,0.08085364754828077,0.08,0.13,0.09064835483213961,0.08512196511319706,0.13,0.08783111444423422
2023-09-15,research_full_sample_best,0.0,0.13,0.0,0.0805091362224216,0.08,0.13,0.08735276905787137,0.08244738114942991,0.13,0.08141424130109576
2023-09-18,research_full_sample_best,0.0,0.13,0.0,0.08056407368540044,0.08,0.13,0.08914453029574074,0.0845360165345708,0.13,0.08655556327610156
2023-09-19,research_full_sample_best,0.0,0.13,0.0,0.08053297456008851,0.08,0.13,0.08741833055112656,0.09036828290691969,0.13,0.08520906750753215
2023-09-20,research_full_sample_best,0.0,0.13,0.0,0.08038862361041814,0.08,0.13,0.08554648433295106,0.08813596368920389,0.13,0.08626532718011776
2023-09-21,research_full_sample_best,0.0,0.13,0.0,0.0800303120522067,0.08,0.13,0.08385158753493183,0.09126103571606006,0.13,0.09349111120770956
2023-09-22,research_full_sample_best,0.0,0.13,0.0,0.08020094373254352,0.08000000011769212,0.13,0.08420755269930663,0.10235784414743691,0.13,0.11066696865657354
2023-09-25,research_full_sample_best,0.0,0.13,0.0,0.08007241323720836,0.08,0.13,0.08336490901262397,0.10773705606895899,0.13,0.11520271622738307
2023-09-26,research_full_sample_best,0.0,0.13,0.0,0.08015707072043547,0.08,0.13,0.08488028847005931,0.10355211712495331,0.13,0.11641998528968092
2023-09-27,research_full_sample_best,0.0,0.13,0.0,0.08025132201712881,0.08000000007817398,0.13,0.08785339688296856,0.11448812264368549,0.13,0.13
2023-09-28,research_full_sample_best,0.0,0.13,0.0,0.08017070458374949,0.0800000000016121,0.13,0.08526786970038826,0.11220605869680458,0.13,0.1066290613501171
2023-09-29,research_full_sample_best,0.0,0.13,0.0,0.08002285938452815,0.08000308187571203,0.13,0.08260497116022053,0.1187135005388798,0.13,0.08891801876705206
2023-10-02,research_full_sample_best,0.0,0.13,0.0,0.08003144332539171,0.08000000002770301,0.13,0.0822637596290965,0.11761876807277319,0.13,0.09056027238948963
2023-10-03,research_full_sample_best,0.0,0.13,0.0,0.08004182650576278,0.08000000006301723,0.13,0.08198268077338261,0.13,0.13,0.08854257832419689
2023-10-04,research_full_sample_best,0.0,0.13,0.0,0.08011798849556984,0.08000000022658052,0.13,0.08300362617969823,0.13,0.13,0.10304428597836159
2023-10-05,research_full_sample_best,0.0,0.13,0.0,0.0800567759346224,0.08000000000920392,0.13,0.08223913603742865,0.13,0.13,0.08971024603755387
2023-10-06,research_full_sample_best,0.0,0.13,0.0,0.0800121874661049,0.08,0.13,0.08155167147529496,0.13,0.13,0.09100799392668056
2023-10-09,research_full_sample_best,0.0,0.13,0.0,0.08000633204749763,0.08,0.13,0.08214286148675974,0.13,0.13,0.08854257832419689
2023-10-10,research_full_sample_best,0.0,0.13,0.0,0.08004719198047516,0.08,0.13,0.08193879381917636,0.13,0.13,0.09296038128488582
2023-10-11,research_full_sample_best,0.0,0.13,0.0,0.08005136572621586,0.08,0.13,0.08158813672040248,0.13,0.13,0.09296038128488582
2023-10-12,research_full_sample_best,0.0,0.13,0.0,0.08000648461986412,0.08,0.13,0.08020713749916833,0.13,0.13,0.09519318243623391
2023-10-13,research_full_sample_best,0.0,0.13,0.0,0.08003202202116735,0.08,0.13,0.08024515966568581,0.13,0.13,0.10221395021946661
2023-10-16,research_full_sample_best,0.0,0.13,0.0,0.08002763134917706,0.08,0.13,0.08048738405075169,0.13,0.13,0.12904309087282212
2023-10-17,research_full_sample_best,0.0,0.12975328996152602,0.0,0.08002515118857773,0.08,0.13,0.0803337458894186,0.13,0.13,0.09642443190346038
2023-10-18,research_full_sample_best,0.0,0.1285349019799966,0.0,0.08029658998534896,0.08,0.13,0.08033626248492928,0.13,0.13,0.0984264931310187
2023-10-19,research_full_sample_best,0.0,0.12068257452219787,0.0,0.08019826452161434,0.08,0.13,0.08047043726775889,0.13,0.13,0.13
2023-10-20,research_full_sample_best,0.0,0.11669246804634342,0.0,0.08100803967021021,0.08000000098163813,0.13,0.08133920944471643,0.13,0.13,0.13
2023-10-23,research_full_sample_best,0.0,0.1130339558822122,0.0,0.0812331079899315,0.08000000619278883,0.13,0.08148953617554888,0.13,0.13,0.13
2023-10-24,research_full_sample_best,0.0,0.1130339558822122,0.0,0.08321884986453107,0.08000002852752575,0.13,0.0832797765952942,0.13,0.13,0.13
2023-10-25,research_full_sample_best,0.0,0.11765800584137036,0.0,0.08111585257930574,0.08000000000269007,0.13,0.08061248938948579,0.13,0.13,0.13
2023-10-26,research_full_sample_best,0.0,0.11482319163250065,0.0,0.08233529541829923,0.08000010945254568,0.13,0.08116571963251772,0.13,0.13,0.13
2023-10-27,research_full_sample_best,0.0,0.11669246804634342,0.0,0.11661313787943622,0.08000790781515468,0.13,0.08240325988093362,0.13,0.13,0.13
2023-10-30,research_full_sample_best,0.0,0.09496629884613872,0.0,0.10420722191489473,0.08000101342146755,0.13,0.08057204042062459,0.13,0.13,0.13
2023-10-31,research_full_sample_best,0.0,0.08262367518834232,0.0,0.08324612809526918,0.08000037383932686,0.11455234892083319,0.08049083371131283,0.13,0.13,0.13
2023-11-01,research_full_sample_best,0.0,0.08251943679806076,0.0,0.09134560735324912,0.08000002967788548,0.13,0.08055266647339988,0.13,0.13,0.13
2023-11-02,research_full_sample_best,0.0,0.08273148300237533,0.0,0.0834138753477806,0.08,0.12329471948536448,0.08004388748479546,0.13,0.13,0.08891801876705206
2023-11-03,research_full_sample_best,0.0,0.0812650446762376,0.0,0.08237721437128685,0.08,0.12409955638910726,0.08002330188326372,0.13,0.13,0.0800008634311173
2023-11-06,research_full_sample_best,0.0,0.08033733865121004,0.0,0.0810608051974941,0.08,0.11389579161097255,0.08001307958810218,0.13,0.13,0.08
2023-11-07,research_full_sample_best,0.0,0.08025208541361747,0.0,0.08089961445507057,0.08,0.11198816654732487,0.08004922858015782,0.13,0.13,0.08000001349111122
2023-11-08,research_full_sample_best,0.0,0.08067742535628977,0.0,0.08097744382044507,0.08,0.12095327662221947,0.0800659643661276,0.13,0.13,0.08000057075320109
2023-11-09,research_full_sample_best,0.0,0.08061165551867161,0.0,0.08082264945482241,0.08,0.13,0.08002196996003218,0.13,0.13,0.08000036588133556
2023-11-10,research_full_sample_best,0.0,0.08120841029449882,0.0,0.0802819915709745,0.08,0.13,0.08001857346125449,0.13,0.13,0.08002084112817041
2023-11-13,research_full_sample_best,0.0,0.08251943679806076,0.0,0.08009009627279141,0.08,0.13,0.08001088857731668,0.13,0.13,0.08000000031048463
2023-11-14,research_full_sample_best,0.0,0.08332753206318741,0.0,0.08006792972616791,0.08,0.13,0.08001018437243018,0.13,0.13,0.08000127174499695
2023-11-15,research_full_sample_best,0.0,0.08222719595360392,0.0,0.08001994527408855,0.08,0.13,0.08000020228038374,0.13,0.13,0.08
2023-11-16,research_full_sample_best,0.0,0.08008906182702231,0.0,0.08001442750164653,0.08,0.10788232312679932,0.08000023573810067,0.13,0.13,0.08
2023-11-17,research_full_sample_best,0.0,0.08064384087658165,0.0,0.0800150381027548,0.08,0.1107668084771146,0.08000000753930833,0.13,0.13,0.08
2023-11-20,research_full_sample_best,0.0,0.08241867265439982,0.0,0.08000365605201516,0.08,0.12491682293183903,0.08000000174958206,0.13,0.13,0.08
2023-11-21,research_full_sample_best,0.0,0.08601032070712755,0.0,0.0800003676226655,0.08,0.12329471948536448,0.08,0.13,0.13,0.08
2023-11-22,research_full_sample_best,0.0,0.08644593531128562,0.0,0.08000916766942939,0.08,0.11728557829289935,0.08000000056749391,0.13,0.13,0.08000005572136845
2023-11-23,research_full_sample_best,0.0,0.09097537767161275,0.0,0.08000162555807042,0.08,0.13,0.08000000000401246,0.12295744215415982,0.13,0.08
2023-11-24,research_full_sample_best,0.0,0.0858018909481218,0.0,0.08000162555807042,0.08,0.10788232312679932,0.08000000000401246,0.12295744215415982,0.13,0.08
2023-11-27,research_full_sample_best,0.0,0.09542441659466498,0.0,0.08000385143168419,0.08,0.11324966387573693,0.08000000049374527,0.11945796884030714,0.13,0.08
2023-11-28,research_full_sample_best,0.0,0.09451957639509953,0.0,0.08000061469902889,0.08,0.13,0.08,0.12758219817584032,0.13,0.08
2023-11-29,research_full_sample_best,0.0,0.08521238844551471,0.0,0.0800017253070313,0.08,0.12095327662221947,0.08,0.10830118086587842,0.13,0.08
2023-11-30,research_full_sample_best,0.0,0.08644593531128562,0.0,0.08000041198400076,0.08,0.115219470053259,0.08,0.09250215589019904,0.13,0.08
2023-12-01,research_full_sample_best,0.0,0.09589416100694914,0.0,0.08000000122701105,0.08,0.13,0.08,0.09074337768667691,0.13,0.08
2023-12-04,research_full_sample_best,0.0,0.08903917010068255,0.0,0.08000000052392854,0.08,0.13,0.08,0.08314746287906988,0.13,0.08
2023-12-05,research_full_sample_best,0.0,0.08690754836007598,0.0,0.08000022778404986,0.08,0.13,0.08,0.08256046308005809,0.13,0.08
2023-12-06,research_full_sample_best,0.0,0.08690754836007598,0.0,0.08000243713735664,0.08,0.13,0.08,0.0860001778359416,0.13,0.08
2023-12-07,research_full_sample_best,0.0,0.0873963866267456,0.0,0.08000211553585868,0.08,0.13,0.08,0.09401282494223476,0.13,0.08
2023-12-08,research_full_sample_best,0.0,0.09324551901098735,0.0,0.08000042772678448,0.08,0.13,0.08,0.10012024172090557,0.13,0.08
2023-12-11,research_full_sample_best,0.0,0.0989701900707233,0.0,0.08000003450094455,0.08,0.13,0.08,0.09948658506162163,0.13,0.08
2023-12-12,research_full_sample_best,0.0,0.11132199517899402,0.0,0.08,0.08,0.13,0.08,0.1094581454426479,0.13,0.08
2023-12-13,research_full_sample_best,0.0,0.11864462431980866,0.0,0.08,0.08,0.13,0.08,0.13,0.13,0.08
